item_no,barcode,name,comp_nm
90227,8801122001362,소와나무덴마크드링킹요구르트딸기,소와나무
90230,8801121021026,매일바이오드링킹요거트사과,매일유업
90234,8801104301862,빙그레요구르트,빙그레
A20021,8801526152011,부산우유농협)부산우유정일품,부산우유농협
A30029,8801121109618,매일유업상하목장유기농우유,매일유업
A40025,8801121762837,매일유업바이오플레인저지방,매일유업
A40026,8801121764749,매일유업상하목장유기농요거트플레인,매일유업
10001,8806002016009,유어스광동어성초500ml,광동제약
10002,8801105914337,해태썬키스트자몽소다350ML(PET),해태에이치티비
10003,8801056030421,롯데고려홍삼180ML,롯데칠성음료
10004,8801382146155,웅진초록꿀매실180ML,웅진식품
10005,8801382124528,웅진아침햇살500ML,웅진식품
10006,8801382124504,웅진아침햇살180ML,웅진식품
10007,8801105825107,썬키스트훼미리오렌지180ML,해태음료
10008,8801094984205,코카씨그램플레인350ML,코카콜라음료
10009,8801223100261,일화)맥콜500ML,일화
10010,8801056099411,롯데사랑초톡톡스파클링330ML,롯데칠성음료
10011,8801094547103,조지아고티카빈티지블랙390ML,코카콜라음료
10012,8801056048310,조지아고티카빈티지블랙390ML,코카콜라음료
10013,8801105915419,해태갈배사이다355ML,해태음료
10014,8801105000535,해태갈배사이다238ML,해태음료
10015,8801056084196,롯데핫식스자몽250ML,롯데칠성음료
10016,8801097168701,동아오츠카데미소다자몽250ML,동아오츠카
10017,8801056048150,롯데칸타타아메리카노200ML,롯데칠성음료
10018,8801056290016,롯데레쓰비175ML,롯데칠성음료
10019,8801094202903,코카콜라)킨사이다185ML,코카콜라
10020,8801223001278,일화헛개꿀물175ML,일화
10021,8801861130309,가야토마토농장180ML,웅진식품
10022,8801094547103,코카콜라조지아고티카빈티지블랙270ML,코카콜라음료
10023,8801056054069,롯데)콜드비타민플러스(포도)240ML,롯데칠성음료
10024,8801105915563,해태썬키스트망고바나나220ML,해태에이치티비
10025,8801056081195,롯데칸타타카페모카(병)250ML,롯데칠성음료
10026,8801056088156,롯데핑크퐁오렌지망고235ML,롯데칠성음료
10027,8801094017101,코카콜라오리지널300ML,코카콜라음료
10028,8801094772109,코카쿠우포도300ML,코카콜라음료
10029,8801105914771,해태)결명자서리태차350ML,해태음료
10030,,코카콜라)더탄산애플민트450ML,코카콜라음료
10031,8806002015699,광동)알찬콩두유200ML,광동
10032,8801056070830,롯데마운틴듀355ML,롯데칠성음료
10033,8801094123000,코카환타포도250ML,코카콜라음료
10034,8801094083007,코카콜라제로250ML,코카콜라음료
10035,,웅진내사랑사과180ML,웅진식품
10036,8801094017200,코카콜라)코카콜라350ML,코카콜라음료
10037,8801097250048,동아포카리스웨트500ML,동아오츠카
10038,8801056755010,롯데밀키스500ML,롯데칠성음료
10039,8801094092207,슈웹스레몬토닉350ML,코카콜라음료
10040,8809422040210,CJ)새싹보리410ML,CJ제일제당
10041,8801056076542,롯데잘빠진하루우엉차500ML,롯데칠성음료
10042,8801056051150,롯데옥수수수염차500ML,롯데칠성음료
10043,8806002006437,광동)옥수수수염차500ML,광동제약
10044,8801001238315,동원시스템새벽헛개520ML,동원F&B
10045,8801223005177,신어산음료일화광천수500ML,일화
10046,8801097913028,동아오츠카마신다미네랄워터500ML,동아오츠카
10047,,코카스프라이트500ML,코카콜라음료
10050,8801056089115,롯데아이시스200ML,롯데칠성음료
10051,,코카콜라)코카콜라오리지날테이스트245ml,코카콜라음료
10052,,코카환타오렌지215ML,코카콜라음료
10055,,코카콜라355ML,코카콜라음료
10056,8801056091187,롯데클라우드클리어제로(캔)350ML,롯데주류
10061,8801157415455,카카오닙스차500ML,일동후디스
10062,8801056080709,롯데)파머스주스바오렌지1L,롯데칠성음료
10063,8806002015965,광동)힘찬하루헛개차1L,광동
10064,8801056022907,칸타타더블드립원두커피900ML,롯데칠성음료
10065,8801056100094,롯데)델몬트듬뿍사과1L,롯데칠성음료
10066,8808024025496,쟈뎅시그니처아메리카노스위트1.1L,쟈뎅
10067,8808024025502,쟈뎅시그니처아메리카노블랙1.1L,쟈뎅
10068,8808024026837,쟈뎅로얄헤이즐넛1.1L,쟈뎅
10069,8808024027223,쟈뎅시그니처까페라떼1.1L,쟈뎅
10070,8801105914894,썬키스트후레쉬알로에1L,해태음료
10071,041755008491,루비키스트루비레드자몽1.89L,한국쥬맥스
10072,8801861150567,가야알로에농장1.5L,웅진식품
10073,8801861260075,웅진가야농장제주감귤농장1.5L,웅진식품
10074,8801094842406,코카)미닛메이드오렌지1.5L,코카콜라음료
10075,8801094012403,코카콜라1.5L,코카콜라음료
10076,8801094112400,코카환타오렌지1.5L,코카콜라음료
10077,8801094132408,코카환타파인애플1.5L,코카콜라음료
10078,8801056201012,롯데밀키스1.5L,롯데칠성음료
10079,8801105908657,썬키스트머스캣1.5L,해태음료
10080,8801105911107,해태써니텐블라스트포도1.5L,해태음료
10081,8801069178387,남양엣홈오렌지1.5L,남양유업
10082,8801861130439,가야토마토농장1.5L,웅진식품
10083,8801861150062,가야복숭아농장1.5L,웅진식품
10084,8801382123422,웅진고칼슘오렌지1.5L,웅진식품
10085,8801382136668,웅진자연은내사랑감귤1.5L,웅진식품
10086,8801105907513,해태후레쉬포도50%1.5L,해태에이치티비
10087,8801094842406,미닛메이드오리지널오렌지1.5L,코카콜라음료
10088,8801056102593,지에스)맑은샘물1.5L,지에스
10089,8801105915471,썬키스트훼미리망고2L,해태음료
10090,8801105915457,썬키스트훼미리제주감귤2L,해태음료
10113,8801037092257,동서TOP심플리스무스스위트아메리카노240ML,동서식품
10114,8801037092264,동서TOP심플리스무스블랙240ML,동서식품
10117,8801104501354,빙그레)맑은하늘도라지차500ML,빙그레
10118,8801056097899,레쓰비그란데라떼500ML,롯데칠성
10119,8801056168117,롯데)술술풀리는하루작두콩차500ML,롯데칠성음료
10122,8801105907605,해태레몬에이드350ML,해태에이치티비
10123,8801001236076,하이트진로)토닉워터300ML,석수와퓨리스
10124,8801056102036,롯데)칸타타콘트라베이스(스위트블랙)500ML,롯데칠성음료
10125,809296885009,팔도뽀로로보리차220ML,팔도
10126,8801056174262,델몬트허니애플시나몬280ML,델몬트 
10127,8801043038270,웰치스그레이프500ml,웰치스
10128,8801382130314,웅진자연은토마토500ML,웅진식품
10129,8801128945745,팔도비락식혜500ML,팔도
10130,8806002009957,광동힘찬하루헛개차500ML,광동제약
10131,8801105914382,해태음료구론산바몬드오리지날액150ML,해태음료
10132,8806002009995,광동)발효홍삼 100ml,광동
10133,8801007071046,CJ컨디션헛개100ML,CJ제일제당
10134,8806002001845,광동)비타500(병)100ML,광동제약
10135,8806002007298,광동)비타500(병)180ML,광동제약
10136,8806004382119,현대미에로화이바210ML,현대내츄럴
10137,,해태갈아만든배238ML,해태에이치티비
10251,8801056168308,롯데오가닉유기농적포도보라핑크,롯데칠성음료
10255,8801104308502,빙그레사과에이드,빙그레
15031,8801062883790,퀘이커 마시는 오트밀 50G,퀘이커
15123,8801069400099,남양 채움오렌지 730ML,남양유업
15124,8801115337942,서울우유 아침에주스자몽 950ML,서울우유
15125,8801114119914,풀무원아임리얼 케일키위 700ML,풀무원
15127,8801115336709,서울우유 아침에주스사과 210ML,서울우유
15133,8801115338086,서울에프엔비 아침에주스 유기농 토마토주스900ML,서울에프엔비
15137,8801121775080,매일유업 썬업 저과즙콜라겐플랜 330ML,매일유업
15145,8801121772959,매일유업 썬업 과일야채 샐러드200ML ,매일유업
15146,8801114107966,풀무원녹즙 아임리얼 스트로베리 700ML,풀무원
15182,,서울에프엔비)설빙 인절미 라떼250ML,서울에프엔비
15183,8801121764510,매일유업)썬업(사과)200ML,매일유업
15197,8801115139836,서울우유강릉커피라떼250ML,서울우유
15199,8801155732462,동원커핑로카페봉봉,동원F&B
15200,8801155732431,동원콩카페연유라떼,동원F&B
15201,8801121761823,매일바리스타룰스로어슈거에스포레소라떼,매일유업
15203,8801155721817,동원다방커피카라멜,동원F&B
15204,8801155721695,동원다방커피오리지널,동원F&B
15205,8801069411859,남양프렌치카페로스터리블랙글레이즈드라떼,남양유업
15206,8801069404417,남양루카스나인시그니처더블샷라떼,남양유업
15207,8801069410968,남양루카스나인시그니처라떼,남양유업
15220,8809350888144,서울에프앤비브루빈콜드브루,서울에프앤비
15221,8801115381440,커피빈아메리카노,커피빈코리아
15337,9311493003043,분다버그 레몬 라임앤비터스 375ML,분다버그
15338,8801037093766,동서 맥스윃하우스 콜롬비아나마스터라떼 500ML,동서식품
15392,8850813507003,하이리치로이타이코코넛밀크,하이트진로
15465,8690558032930,DIMES 석류착즙주스1000ML,기타
15466,8690558034569,DIMES 타트체리착즙주스 1000ML,기타
15620,8809069306441,돌코리아 오렌지팝 496ML,Dole 코리아
15621,8809069306502,돌코리아 파인애플팝 496ML,Dole 코리아
15796,8803284609318,담터 울금500 100ML*2입 200ML,담터
15851,4909411062712,비에이치델리 오후의홍차레몬티500ml,비에이치
15861,8809720891792,이마트 피코크 갈아만든자몽오미자400G,이마트
15862,8807920891709,이마트 피코크 갈아만든유자420G,이마트
15863,8807920891808,이마트 피코크 갈아만든생강레몬400G,이마트
15953,8809658311894,자임에프앤비 신비아파트배도라지착즙주스100ML,자임에프앤비
20003,8801056017583,롯데2%복숭아350ML,롯데칠성음료
20004,8801056035570,롯데트로피카나스파클링사과355ML,롯데칠성음료
20007,8801382124849,웅진하늘보리500ML,웅진식품
20008,8801382131021,웅진자연은석류180ML,웅진식품
20011,,미닛메이드사과 175ml,미닛메이드
20012,8801056058333,롯데)레쓰비190ml,롯데칠성음료
20014,,보해)크렁크펀치캔디스파클링(캔)350ML,보해)크
20015,8801069402468,남양)츄파춥스오렌지345ML,남양유업
20016,8801094113902,코카환타오렌지185ML,코카콜라음료
20017,8801056100520,롯데) 비타코코넛워터280ml,롯데제과
20018,8809368170033,남양에프엔비프리미엄토닉워터소닉300ML,남양유업
20020,8801047290001,동원디레몬톡500ML,동원F&B
20021,8801105915679,해태갈배사이다500ML,해태에이치티비
20022,8801056193010,롯데펩시콜라600ML,롯데칠성음료
20023,8801056055226,롯데트레비플레인(PET)500ML,롯데칠성음료
20024,8801056093099,롯데사각사각꿀배380ML,롯데칠성음료
20025,8801056094065,롯데펩시스트롱400ML,롯데칠성음료
20026,8809041427065,오케이에프)알로에베라킹500ml,오케이에프
20027,041755008477,랭거스망고449ML,한국쥬맥스
20028,8801105908367,해태)아침에사과500ML,해태
20029,041755008484,랭거스자몽449ML,한국쥬맥스
20030,8801094942601,코카콜라피치(복숭아)390ML,코카콜라음료
20031,8801094082604,코카콜라제로500ML,코카콜라음료
20032,8809329050466,지에스)유채꽃한라봉에이드410ML,지에스
20033,8801094412005,코카토레타500ML,코카콜라음료
20034,8801056052218,롯데게토레이블루볼트600ML,롯데칠성음료
20035,8801094985202,코카씨그램라임350ML,코카콜라음료
20036,8801094982607,코카씨그램라임450ML,코카콜라음료
20037,8801056075071,롯데마운틴듀400ML,롯데칠성음료
20038,8801056192013,롯데칠성사이다로어슈거500ML,롯데칠성음료
20039,8801105909418,해태썬키스트스위티블루에이드350ML(PET),해태
20040,8809351209368,GS리테일스파클링요구르트350ML,GS리테일
20041,8801094472207,코카콜라)더탄산레몬450ML,코카콜라음료
20042,8801056080853,롯데트로피카나스파클링사과400ML,롯데칠성음료
20043,8801056083991,롯데트레비워터500ML,롯데칠성음료
20044,8801382147282,바바마이홈카페카페메이커500ML,바바마이
20045,8801147123292,보해)크렁크펀치체리스파클링(캔)350ML,보해)크
20046,8801861130057,가야당근농장180ML(병),웅진식품
20047,8801861260082,웅진가야농장제주감귤농장180ML,웅진식품
20057,3057640100673,롯데볼빅500ML,롯데칠성음료
20058,3068320024400,에비앙natural mineral water,에비앙
20088,8801056089061,델몬트팜앤망고1.2L,델몬트 
20089,8801056079758,롯데제주사랑감귤사랑1.2L,롯데칠성음료
20090,8801223103842,일화초정공장)탑씨콜라1.5L,일화초정공장
20091,8801056002749,롯데2%부족할때복숭아1.5L,롯데칠성음료
20092,8801094782306,미닛메이드스파클링청포도1.25L,미닛메이드
20093,8801105915426,해태갈배사이다1.5L,해태
20094,8801056436018,롯데마운틴듀1.5L,롯데칠성음료
20095,8801105912111,썬키스트훼미리매실1.5L,해태음료
20096,,코카콜라1.25L,코카콜라음료
20098,8801094462505,휘오)순수2L,휘오
